image_path,class_name,label_idx,crop,disease,is_healthy
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Tomato___Late_blight\img_07998.jpg,Tomato___Late_blight,30,Tomato,Late Blight,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Peach___healthy\img_04531.jpg,Peach___healthy,17,Peach,Healthy,True
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Corn_(maize)___Northern_Leaf_Blight\img_01851.jpg,Corn_(maize)___Northern_Leaf_Blight,9,Corn (Maize),Northern Leaf Blight,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Tomato___Tomato_Yellow_Leaf_Curl_Virus\img_09770.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35,Tomato,Tomato Yellow Leaf Curl Virus,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Soybean___healthy\img_06183.jpg,Soybean___healthy,24,Soybean,Healthy,True
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Peach___Bacterial_spot\img_04063.jpg,Peach___Bacterial_spot,16,Peach,Bacterial Spot,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Strawberry___Leaf_scorch\img_07150.jpg,Strawberry___Leaf_scorch,26,Strawberry,Leaf Scorch,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Corn_(maize)___healthy\img_02038.jpg,Corn_(maize)___healthy,10,Corn (Maize),Healthy,True
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Orange___Haunglongbing_(Citrus_greening)\img_03406.jpg,Orange___Haunglongbing_(Citrus_greening),15,Orange,Haunglongbing (Citrus Greening),False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Squash___Powdery_mildew\img_06867.jpg,Squash___Powdery_mildew,25,Squash,Powdery Mildew,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\img_02730.jpg,Grape___Leaf_blight_(Isariopsis_Leaf_Spot),13,Grape,Leaf Blight (Isariopsis Leaf Spot),False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Tomato___Bacterial_spot\img_07306.jpg,Tomato___Bacterial_spot,28,Tomato,Bacterial Spot,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\img_02729.jpg,Grape___Leaf_blight_(Isariopsis_Leaf_Spot),13,Grape,Leaf Blight (Isariopsis Leaf Spot),False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Peach___healthy\img_04527.jpg,Peach___healthy,17,Peach,Healthy,True
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Orange___Haunglongbing_(Citrus_greening)\img_03978.jpg,Orange___Haunglongbing_(Citrus_greening),15,Orange,Haunglongbing (Citrus Greening),False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Squash___Powdery_mildew\img_06908.jpg,Squash___Powdery_mildew,25,Squash,Powdery Mildew,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Corn_(maize)___healthy\img_01913.jpg,Corn_(maize)___healthy,10,Corn (Maize),Healthy,True
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Tomato___Tomato_Yellow_Leaf_Curl_Virus\img_10419.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35,Tomato,Tomato Yellow Leaf Curl Virus,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Blueberry___healthy\img_00729.jpg,Blueberry___healthy,4,Blueberry,Healthy,True
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Strawberry___Leaf_scorch\img_06951.jpg,Strawberry___Leaf_scorch,26,Strawberry,Leaf Scorch,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Orange___Haunglongbing_(Citrus_greening)\img_04009.jpg,Orange___Haunglongbing_(Citrus_greening),15,Orange,Haunglongbing (Citrus Greening),False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Peach___Bacterial_spot\img_04094.jpg,Peach___Bacterial_spot,16,Peach,Bacterial Spot,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Tomato___Septoria_leaf_spot\img_08575.jpg,Tomato___Septoria_leaf_spot,32,Tomato,Septoria Leaf Spot,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Peach___Bacterial_spot\img_04039.jpg,Peach___Bacterial_spot,16,Peach,Bacterial Spot,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Orange___Haunglongbing_(Citrus_greening)\img_03241.jpg,Orange___Haunglongbing_(Citrus_greening),15,Orange,Haunglongbing (Citrus Greening),False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Corn_(maize)___Common_rust_\img_01598.jpg,Corn_(maize)___Common_rust_,8,Corn (Maize),Common Rust,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Corn_(maize)___healthy\img_01893.jpg,Corn_(maize)___healthy,10,Corn (Maize),Healthy,True
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Strawberry___Leaf_scorch\img_07008.jpg,Strawberry___Leaf_scorch,26,Strawberry,Leaf Scorch,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Tomato___Bacterial_spot\img_07363.jpg,Tomato___Bacterial_spot,28,Tomato,Bacterial Spot,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Tomato___Late_blight\img_08019.jpg,Tomato___Late_blight,30,Tomato,Late Blight,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Tomato___Septoria_leaf_spot\img_08716.jpg,Tomato___Septoria_leaf_spot,32,Tomato,Septoria Leaf Spot,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Tomato___Spider_mites Two-spotted_spider_mite\img_08942.jpg,Tomato___Spider_mites Two-spotted_spider_mite,33,Tomato,Spider Mites (Two-spotted spider mite),False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Soybean___healthy\img_05606.jpg,Soybean___healthy,24,Soybean,Healthy,True
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Tomato___Early_blight\img_07728.jpg,Tomato___Early_blight,29,Tomato,Early Blight,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Corn_(maize)___Common_rust_\img_01439.jpg,Corn_(maize)___Common_rust_,8,Corn (Maize),Common Rust,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Tomato___Target_Spot\img_09187.jpg,Tomato___Target_Spot,34,Tomato,Target Spot,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Squash___Powdery_mildew\img_06568.jpg,Squash___Powdery_mildew,25,Squash,Powdery Mildew,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Apple___healthy\img_00319.jpg,Apple___healthy,3,Apple,Healthy,True
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Orange___Haunglongbing_(Citrus_greening)\img_03296.jpg,Orange___Haunglongbing_(Citrus_greening),15,Orange,Haunglongbing (Citrus Greening),False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Tomato___Late_blight\img_08158.jpg,Tomato___Late_blight,30,Tomato,Late Blight,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Potato___healthy\img_05462.jpg,Potato___healthy,22,Potato,Healthy,True
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Tomato___Tomato_Yellow_Leaf_Curl_Virus\img_10341.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35,Tomato,Tomato Yellow Leaf Curl Virus,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Tomato___Bacterial_spot\img_07615.jpg,Tomato___Bacterial_spot,28,Tomato,Bacterial Spot,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Tomato___Bacterial_spot\img_07395.jpg,Tomato___Bacterial_spot,28,Tomato,Bacterial Spot,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Tomato___Spider_mites Two-spotted_spider_mite\img_08971.jpg,Tomato___Spider_mites Two-spotted_spider_mite,33,Tomato,Spider Mites (Two-spotted spider mite),False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Corn_(maize)___healthy\img_02037.jpg,Corn_(maize)___healthy,10,Corn (Maize),Healthy,True
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Grape___Esca_(Black_Measles)\img_02419.jpg,Grape___Esca_(Black_Measles),12,Grape,Esca (Black Measles),False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Soybean___healthy\img_05764.jpg,Soybean___healthy,24,Soybean,Healthy,True
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Apple___healthy\img_00586.jpg,Apple___healthy,3,Apple,Healthy,True
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Tomato___Target_Spot\img_09141.jpg,Tomato___Target_Spot,34,Tomato,Target Spot,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Tomato___healthy\img_10560.jpg,Tomato___healthy,37,Tomato,Healthy,True
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Tomato___Target_Spot\img_09216.jpg,Tomato___Target_Spot,34,Tomato,Target Spot,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Apple___Black_rot\img_00240.jpg,Apple___Black_rot,1,Apple,Black Rot,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Apple___healthy\img_00571.jpg,Apple___healthy,3,Apple,Healthy,True
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Tomato___Bacterial_spot\img_07568.jpg,Tomato___Bacterial_spot,28,Tomato,Bacterial Spot,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Tomato___Bacterial_spot\img_07470.jpg,Tomato___Bacterial_spot,28,Tomato,Bacterial Spot,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Soybean___healthy\img_05679.jpg,Soybean___healthy,24,Soybean,Healthy,True
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Tomato___Late_blight\img_08098.jpg,Tomato___Late_blight,30,Tomato,Late Blight,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Tomato___Tomato_Yellow_Leaf_Curl_Virus\img_09718.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35,Tomato,Tomato Yellow Leaf Curl Virus,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Tomato___Target_Spot\img_09246.jpg,Tomato___Target_Spot,34,Tomato,Target Spot,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Tomato___Spider_mites Two-spotted_spider_mite\img_08925.jpg,Tomato___Spider_mites Two-spotted_spider_mite,33,Tomato,Spider Mites (Two-spotted spider mite),False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Apple___healthy\img_00384.jpg,Apple___healthy,3,Apple,Healthy,True
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Tomato___Early_blight\img_07743.jpg,Tomato___Early_blight,29,Tomato,Early Blight,False
"C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Pepper,_bell___healthy\img_04863.jpg","Pepper,_bell___healthy",19,Pepper (Bell),Healthy,True
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Tomato___Late_blight\img_07946.jpg,Tomato___Late_blight,30,Tomato,Late Blight,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Tomato___Bacterial_spot\img_07664.jpg,Tomato___Bacterial_spot,28,Tomato,Bacterial Spot,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Orange___Haunglongbing_(Citrus_greening)\img_03364.jpg,Orange___Haunglongbing_(Citrus_greening),15,Orange,Haunglongbing (Citrus Greening),False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Orange___Haunglongbing_(Citrus_greening)\img_03211.jpg,Orange___Haunglongbing_(Citrus_greening),15,Orange,Haunglongbing (Citrus Greening),False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Apple___healthy\img_00570.jpg,Apple___healthy,3,Apple,Healthy,True
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Corn_(maize)___healthy\img_02023.jpg,Corn_(maize)___healthy,10,Corn (Maize),Healthy,True
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Peach___Bacterial_spot\img_04275.jpg,Peach___Bacterial_spot,16,Peach,Bacterial Spot,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Tomato___Septoria_leaf_spot\img_08583.jpg,Tomato___Septoria_leaf_spot,32,Tomato,Septoria Leaf Spot,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Soybean___healthy\img_05726.jpg,Soybean___healthy,24,Soybean,Healthy,True
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Tomato___Spider_mites Two-spotted_spider_mite\img_08951.jpg,Tomato___Spider_mites Two-spotted_spider_mite,33,Tomato,Spider Mites (Two-spotted spider mite),False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Tomato___Bacterial_spot\img_07657.jpg,Tomato___Bacterial_spot,28,Tomato,Bacterial Spot,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Tomato___Tomato_Yellow_Leaf_Curl_Virus\img_09542.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35,Tomato,Tomato Yellow Leaf Curl Virus,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Squash___Powdery_mildew\img_06697.jpg,Squash___Powdery_mildew,25,Squash,Powdery Mildew,False
"C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Pepper,_bell___healthy\img_04889.jpg","Pepper,_bell___healthy",19,Pepper (Bell),Healthy,True
"C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Pepper,_bell___healthy\img_05024.jpg","Pepper,_bell___healthy",19,Pepper (Bell),Healthy,True
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Tomato___Spider_mites Two-spotted_spider_mite\img_08893.jpg,Tomato___Spider_mites Two-spotted_spider_mite,33,Tomato,Spider Mites (Two-spotted spider mite),False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Soybean___healthy\img_06465.jpg,Soybean___healthy,24,Soybean,Healthy,True
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Soybean___healthy\img_06433.jpg,Soybean___healthy,24,Soybean,Healthy,True
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Apple___healthy\img_00434.jpg,Apple___healthy,3,Apple,Healthy,True
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Tomato___Late_blight\img_08116.jpg,Tomato___Late_blight,30,Tomato,Late Blight,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Soybean___healthy\img_06545.jpg,Soybean___healthy,24,Soybean,Healthy,True
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Apple___Apple_scab\img_00007.jpg,Apple___Apple_scab,0,Apple,Apple Scab,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Tomato___healthy\img_10627.jpg,Tomato___healthy,37,Tomato,Healthy,True
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Apple___healthy\img_00353.jpg,Apple___healthy,3,Apple,Healthy,True
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Tomato___Late_blight\img_07882.jpg,Tomato___Late_blight,30,Tomato,Late Blight,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Blueberry___healthy\img_00878.jpg,Blueberry___healthy,4,Blueberry,Healthy,True
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Tomato___Tomato_Yellow_Leaf_Curl_Virus\img_09979.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35,Tomato,Tomato Yellow Leaf Curl Virus,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Soybean___healthy\img_05759.jpg,Soybean___healthy,24,Soybean,Healthy,True
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Strawberry___healthy\img_07191.jpg,Strawberry___healthy,27,Strawberry,Healthy,True
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Tomato___Tomato_Yellow_Leaf_Curl_Virus\img_09520.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35,Tomato,Tomato Yellow Leaf Curl Virus,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Tomato___Tomato_Yellow_Leaf_Curl_Virus\img_10045.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35,Tomato,Tomato Yellow Leaf Curl Virus,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Peach___Bacterial_spot\img_04223.jpg,Peach___Bacterial_spot,16,Peach,Bacterial Spot,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Tomato___Bacterial_spot\img_07492.jpg,Tomato___Bacterial_spot,28,Tomato,Bacterial Spot,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Strawberry___Leaf_scorch\img_07034.jpg,Strawberry___Leaf_scorch,26,Strawberry,Leaf Scorch,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Peach___Bacterial_spot\img_04451.jpg,Peach___Bacterial_spot,16,Peach,Bacterial Spot,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Tomato___healthy\img_10698.jpg,Tomato___healthy,37,Tomato,Healthy,True
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Tomato___Bacterial_spot\img_07482.jpg,Tomato___Bacterial_spot,28,Tomato,Bacterial Spot,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Soybean___healthy\img_06243.jpg,Soybean___healthy,24,Soybean,Healthy,True
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Tomato___Bacterial_spot\img_07339.jpg,Tomato___Bacterial_spot,28,Tomato,Bacterial Spot,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Tomato___Septoria_leaf_spot\img_08685.jpg,Tomato___Septoria_leaf_spot,32,Tomato,Septoria Leaf Spot,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Soybean___healthy\img_05741.jpg,Soybean___healthy,24,Soybean,Healthy,True
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Grape___Esca_(Black_Measles)\img_02557.jpg,Grape___Esca_(Black_Measles),12,Grape,Esca (Black Measles),False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Tomato___Tomato_Yellow_Leaf_Curl_Virus\img_10257.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35,Tomato,Tomato Yellow Leaf Curl Virus,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Potato___Early_blight\img_05181.jpg,Potato___Early_blight,20,Potato,Early Blight,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Corn_(maize)___healthy\img_02075.jpg,Corn_(maize)___healthy,10,Corn (Maize),Healthy,True
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Apple___healthy\img_00520.jpg,Apple___healthy,3,Apple,Healthy,True
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Tomato___healthy\img_10835.jpg,Tomato___healthy,37,Tomato,Healthy,True
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Potato___healthy\img_05465.jpg,Potato___healthy,22,Potato,Healthy,True
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Cherry_(including_sour)___healthy\img_01196.jpg,Cherry_(including_sour)___healthy,6,Cherry,Healthy,True
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Soybean___healthy\img_06239.jpg,Soybean___healthy,24,Soybean,Healthy,True
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Grape___Esca_(Black_Measles)\img_02535.jpg,Grape___Esca_(Black_Measles),12,Grape,Esca (Black Measles),False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Tomato___Tomato_Yellow_Leaf_Curl_Virus\img_09976.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35,Tomato,Tomato Yellow Leaf Curl Virus,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\img_02709.jpg,Grape___Leaf_blight_(Isariopsis_Leaf_Spot),13,Grape,Leaf Blight (Isariopsis Leaf Spot),False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Cherry_(including_sour)___Powdery_mildew\img_01007.jpg,Cherry_(including_sour)___Powdery_mildew,5,Cherry,Powdery Mildew,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Peach___Bacterial_spot\img_04164.jpg,Peach___Bacterial_spot,16,Peach,Bacterial Spot,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Tomato___Target_Spot\img_09267.jpg,Tomato___Target_Spot,34,Tomato,Target Spot,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Tomato___Target_Spot\img_09369.jpg,Tomato___Target_Spot,34,Tomato,Target Spot,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Soybean___healthy\img_06534.jpg,Soybean___healthy,24,Soybean,Healthy,True
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Corn_(maize)___Northern_Leaf_Blight\img_01815.jpg,Corn_(maize)___Northern_Leaf_Blight,9,Corn (Maize),Northern Leaf Blight,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Corn_(maize)___Northern_Leaf_Blight\img_01867.jpg,Corn_(maize)___Northern_Leaf_Blight,9,Corn (Maize),Northern Leaf Blight,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Soybean___healthy\img_06383.jpg,Soybean___healthy,24,Soybean,Healthy,True
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Peach___healthy\img_04508.jpg,Peach___healthy,17,Peach,Healthy,True
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\img_02714.jpg,Grape___Leaf_blight_(Isariopsis_Leaf_Spot),13,Grape,Leaf Blight (Isariopsis Leaf Spot),False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Strawberry___Leaf_scorch\img_06983.jpg,Strawberry___Leaf_scorch,26,Strawberry,Leaf Scorch,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Corn_(maize)___Common_rust_\img_01660.jpg,Corn_(maize)___Common_rust_,8,Corn (Maize),Common Rust,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Corn_(maize)___healthy\img_02076.jpg,Corn_(maize)___healthy,10,Corn (Maize),Healthy,True
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Apple___Apple_scab\img_00003.jpg,Apple___Apple_scab,0,Apple,Apple Scab,False
"C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Pepper,_bell___healthy\img_04782.jpg","Pepper,_bell___healthy",19,Pepper (Bell),Healthy,True
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Tomato___Bacterial_spot\img_07381.jpg,Tomato___Bacterial_spot,28,Tomato,Bacterial Spot,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Tomato___Tomato_Yellow_Leaf_Curl_Virus\img_10039.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35,Tomato,Tomato Yellow Leaf Curl Virus,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Soybean___healthy\img_06185.jpg,Soybean___healthy,24,Soybean,Healthy,True
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Tomato___Septoria_leaf_spot\img_08492.jpg,Tomato___Septoria_leaf_spot,32,Tomato,Septoria Leaf Spot,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Potato___Early_blight\img_05099.jpg,Potato___Early_blight,20,Potato,Early Blight,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Raspberry___healthy\img_05516.jpg,Raspberry___healthy,23,Raspberry,Healthy,True
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Grape___Black_rot\img_02247.jpg,Grape___Black_rot,11,Grape,Black Rot,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Strawberry___healthy\img_07202.jpg,Strawberry___healthy,27,Strawberry,Healthy,True
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Soybean___healthy\img_05805.jpg,Soybean___healthy,24,Soybean,Healthy,True
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Tomato___Late_blight\img_08078.jpg,Tomato___Late_blight,30,Tomato,Late Blight,False
"C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Pepper,_bell___healthy\img_04789.jpg","Pepper,_bell___healthy",19,Pepper (Bell),Healthy,True
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Soybean___healthy\img_06133.jpg,Soybean___healthy,24,Soybean,Healthy,True
